exchange,code,event_type,effective_date,announced_at,name,source_url,source_sha256,evidence_class,source_payload
SSE,600000,LIST,1999-11-10,,浦发银行,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,fee1d0c8ec1766652b45caa7f5906b14ebaad900ef03893b12a91edd2d9f4345,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600000"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""浦发银行"", ""COMPANY_ABBR_EN"": ""SPD BANK"", ""COMPANY_CODE"": ""600000"", ""CSRC_CODE"": ""J"", ""CSRC_CODE_DESC"": ""金融业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海浦东发展银行股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai Pudong Development Bank Co.,Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19991110"", ""NUM"": ""1"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""浦发银行"", ""SEC_NAME_FULL"": ""浦发银行"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600004,LIST,2003-04-28,,白云机场,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,976d778ba80d119738732863b11952ae7408f4bd70c032700126344d81172b80,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""440000"", ""AREA_NAME_DESC"": ""广东省"", ""A_STOCK_CODE"": ""600004"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""白云机场"", ""COMPANY_ABBR_EN"": ""GBIAC"", ""COMPANY_CODE"": ""600004"", ""CSRC_CODE"": ""G"", ""CSRC_CODE_DESC"": ""交通运输、仓储和邮政业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""广州白云国际机场股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Guangzhou Baiyun International Airport Company Limited"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20030428"", ""NUM"": ""2"", ""PRODUCT_STATUS"": ""  RD  F  N          "", ""SEC_NAME_CN"": ""XD白云机"", ""SEC_NAME_FULL"": ""XD白云机场"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600006,LIST,1999-07-27,,东风股份,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,79be78e7196c66c74dacbe972b8abd659253d47d26be3e0fd915c0761388d248,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""420000"", ""AREA_NAME_DESC"": ""湖北省"", ""A_STOCK_CODE"": ""600006"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""东风股份"", ""COMPANY_ABBR_EN"": ""DFAC"", ""COMPANY_CODE"": ""600006"", ""CSRC_CODE"": ""C"", ""CSRC_CODE_DESC"": ""制造业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""东风汽车股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""DONGFENG AUTOMOBILE CO.,LTD."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19990727"", ""NUM"": ""3"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""东风股份"", ""SEC_NAME_FULL"": ""东风股份"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600007,LIST,1999-03-12,,中国国贸,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,693c4d28cbb24c6f3507b858828e2fc390c8eb2e9377d23a3d8b5edb4f3e68e7,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""110000"", ""AREA_NAME_DESC"": ""北京市"", ""A_STOCK_CODE"": ""600007"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""中国国贸"", ""COMPANY_ABBR_EN"": ""CWTC CO.,LTD."", ""COMPANY_CODE"": ""600007"", ""CSRC_CODE"": ""K"", ""CSRC_CODE_DESC"": ""房地产业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""中国国际贸易中心股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""China World Trade Center Co.,Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19990312"", ""NUM"": ""4"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""中国国贸"", ""SEC_NAME_FULL"": ""中国国贸"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600008,LIST,2000-04-27,,首创环保,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,d0df018fdef0b7992a59dda67c50267a836192286ce4bcdabc2fcb37523acff0,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""110000"", ""AREA_NAME_DESC"": ""北京市"", ""A_STOCK_CODE"": ""600008"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""首创环保"", ""COMPANY_ABBR_EN"": ""Capital Eco-Pro Group"", ""COMPANY_CODE"": ""600008"", ""CSRC_CODE"": ""D"", ""CSRC_CODE_DESC"": ""电力、热力、燃气及水生产和供应业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""北京首创生态环保集团股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""BEIJING CAPITAL ECO-ENVIRONMENT PROTECTION GROUP CO.,LTD."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20000427"", ""NUM"": ""5"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""首创环保"", ""SEC_NAME_FULL"": ""首创环保"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600009,LIST,1998-02-18,,上海机场,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,375f473fdb8d2cff3ef82aedcdb5c1ad0392aaed21711a9fde6078b332bfdb8b,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600009"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""上海机场"", ""COMPANY_ABBR_EN"": ""SIA"", ""COMPANY_CODE"": ""600009"", ""CSRC_CODE"": ""G"", ""CSRC_CODE_DESC"": ""交通运输、仓储和邮政业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海国际机场股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai International Airport Co.,Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""19980218"", ""NUM"": ""6"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""上海机场"", ""SEC_NAME_FULL"": ""上海机场"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600010,LIST,2001-03-09,,包钢股份,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,0f18227899f8a05d8d14d40f31ed8726063ddd751b18ea0ae57cfde089819e2d,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""150000"", ""AREA_NAME_DESC"": ""内蒙古自治区"", ""A_STOCK_CODE"": ""600010"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""包钢股份"", ""COMPANY_ABBR_EN"": ""BSU"", ""COMPANY_CODE"": ""600010"", ""CSRC_CODE"": ""C"", ""CSRC_CODE_DESC"": ""制造业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""内蒙古包钢钢联股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Inner Mongolia Baotou Steel Union Co.,Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20010309"", ""NUM"": ""7"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""包钢股份"", ""SEC_NAME_FULL"": ""包钢股份"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600011,LIST,2001-12-06,,华能国际,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,e4ca083b80c26ec3d1a5225601d6cb2463341465988741d7b473c10320d81a4e,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""130000"", ""AREA_NAME_DESC"": ""河北省"", ""A_STOCK_CODE"": ""600011"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""华能国际"", ""COMPANY_ABBR_EN"": ""HPI"", ""COMPANY_CODE"": ""600011"", ""CSRC_CODE"": ""D"", ""CSRC_CODE_DESC"": ""电力、热力、燃气及水生产和供应业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""华能国际电力股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Huaneng Power International,Inc."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20011206"", ""NUM"": ""8"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""华能国际"", ""SEC_NAME_FULL"": ""华能国际"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600012,LIST,2003-01-07,,皖通高速,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,80d0ddc56d318c7532ebeb1d350893c2d8bc31c0eb16733427d70150a97897d4,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""340000"", ""AREA_NAME_DESC"": ""安徽省"", ""A_STOCK_CODE"": ""600012"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""皖通高速"", ""COMPANY_ABBR_EN"": ""ANHUI EXPRESSWAY"", ""COMPANY_CODE"": ""600012"", ""CSRC_CODE"": ""G"", ""CSRC_CODE_DESC"": ""交通运输、仓储和邮政业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""安徽皖通高速公路股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Anhui Expressway Company Limited"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20030107"", ""NUM"": ""9"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""皖通高速"", ""SEC_NAME_FULL"": ""皖通高速"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600015,LIST,2003-09-12,,华夏银行,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,29ceae3c550ac4697a0467a610ab371adb6846e491342602b90b386d27b9e1dc,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""110000"", ""AREA_NAME_DESC"": ""北京市"", ""A_STOCK_CODE"": ""600015"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""华夏银行"", ""COMPANY_ABBR_EN"": ""HUAXIA BANK"", ""COMPANY_CODE"": ""600015"", ""CSRC_CODE"": ""J"", ""CSRC_CODE_DESC"": ""金融业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""华夏银行股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Hua Xia Bank Co.,Limited"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20030912"", ""NUM"": ""10"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""华夏银行"", ""SEC_NAME_FULL"": ""华夏银行"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600016,LIST,2000-12-19,,民生银行,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,24043bd6cf1dd1735111b22735de94ce3fe4096746d8ffb4da82c158f492f08d,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""110000"", ""AREA_NAME_DESC"": ""北京市"", ""A_STOCK_CODE"": ""600016"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""民生银行"", ""COMPANY_ABBR_EN"": ""CMBC"", ""COMPANY_CODE"": ""600016"", ""CSRC_CODE"": ""J"", ""CSRC_CODE_DESC"": ""金融业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""中国民生银行股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""China Minsheng Banking Corp., Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20001219"", ""NUM"": ""11"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""民生银行"", ""SEC_NAME_FULL"": ""民生银行"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600017,LIST,2006-10-17,,日照港,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,2e3e9f09b58246f56bacc330da0278a6a857cd424d32f3176c2cfb310e19e0de,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""370000"", ""AREA_NAME_DESC"": ""山东省"", ""A_STOCK_CODE"": ""600017"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""日照港"", ""COMPANY_ABBR_EN"": ""RIZHAO PORT"", ""COMPANY_CODE"": ""600017"", ""CSRC_CODE"": ""G"", ""CSRC_CODE_DESC"": ""交通运输、仓储和邮政业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""日照港股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""RIZHAO PORT CO.,LTD."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20061017"", ""NUM"": ""12"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""日照港"", ""SEC_NAME_FULL"": ""日照港"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600018,LIST,2000-07-19,,XD上港集,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,a9a195a0572f98e6cffde98c4400342d090089c467cf58fed3f32e463882238f,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600018"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""XD上港集"", ""COMPANY_ABBR_EN"": ""SIPG"", ""COMPANY_CODE"": ""600018"", ""CSRC_CODE"": ""G"", ""CSRC_CODE_DESC"": ""交通运输、仓储和邮政业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海国际港务(集团)股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai International Port (Group) Co., Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20000719"", ""NUM"": ""13"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""上港集团"", ""SEC_NAME_FULL"": ""上港集团"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600019,LIST,2000-12-12,,宝钢股份,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,77dbf0e734d19685836c4cda0d63f0613e7a5578a1e5784b435ed11f6a7654b6,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600019"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""宝钢股份"", ""COMPANY_ABBR_EN"": ""BAOSTEEL"", ""COMPANY_CODE"": ""600019"", ""CSRC_CODE"": ""C"", ""CSRC_CODE_DESC"": ""制造业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""宝山钢铁股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Baoshan Iron & Steel Co.,Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20001212"", ""NUM"": ""14"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""宝钢股份"", ""SEC_NAME_FULL"": ""宝钢股份"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600020,LIST,2003-08-08,,中原高速,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,3f532ce293525b604aed11ebcb56818b3c483afa213dd6cd3767b30a93f8f4ca,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""410000"", ""AREA_NAME_DESC"": ""河南省"", ""A_STOCK_CODE"": ""600020"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""中原高速"", ""COMPANY_ABBR_EN"": ""ZHONGYUAN EXPRESSWAY"", ""COMPANY_CODE"": ""600020"", ""CSRC_CODE"": ""G"", ""CSRC_CODE_DESC"": ""交通运输、仓储和邮政业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""河南中原高速公路股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Henan Zhongyuan Expressway Co.,Ltd."", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20030808"", ""NUM"": ""15"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""中原高速"", ""SEC_NAME_FULL"": ""中原高速"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600021,LIST,2003-10-29,,上海电力,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,d06355b98a451f3ce9e1f844a36d5f3e6a3f4ba13070bd7763e6324a5238b9c2,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""310000"", ""AREA_NAME_DESC"": ""上海市"", ""A_STOCK_CODE"": ""600021"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""上海电力"", ""COMPANY_ABBR_EN"": ""SEP"", ""COMPANY_CODE"": ""600021"", ""CSRC_CODE"": ""D"", ""CSRC_CODE_DESC"": ""电力、热力、燃气及水生产和供应业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""上海电力股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shanghai Electric Power Co.,Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20031029"", ""NUM"": ""16"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""上海电力"", ""SEC_NAME_FULL"": ""上海电力"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
SSE,600022,LIST,2004-06-29,,山东钢铁,https://query.sse.com.cn/sseQuery/commonQuery.do?jsonCallBack=jsonpCallback123456&STOCK_TYPE=1&REG_PROVINCE=&CSRC_CODE=&STOCK_CODE=&sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L&COMPANY_STATUS=2%2C4%2C5%2C7%2C8&type=inParams&isPagination=true&pageHelp.cacheSize=1&pageHelp.beginPage=1&pageHelp.pageSize=4000&pageHelp.pageNo=1&pageHelp.endPage=1,00f72abc29cd14f5cf3cc702f72c4b07c6e583634ecc909c50a5529b2cf4bf3d,RETROSPECTIVE_PRIMARY,"{""AREA_NAME"": ""370000"", ""AREA_NAME_DESC"": ""山东省"", ""A_STOCK_CODE"": ""600022"", ""B_STOCK_CODE"": ""-"", ""COMPANY_ABBR"": ""山东钢铁"", ""COMPANY_ABBR_EN"": ""SHANDONG STEEL"", ""COMPANY_CODE"": ""600022"", ""CSRC_CODE"": ""C"", ""CSRC_CODE_DESC"": ""制造业"", ""DELIST_DATE"": ""-"", ""FULL_NAME"": ""山东钢铁股份有限公司"", ""FULL_NAME_IN_ENGLISH"": ""Shandong Iron and Steel Company Ltd"", ""LIST_BOARD"": ""1"", ""LIST_DATE"": ""20040629"", ""NUM"": ""17"", ""PRODUCT_STATUS"": ""   D  F  N          "", ""SEC_NAME_CN"": ""山东钢铁"", ""SEC_NAME_FULL"": ""山东钢铁"", ""STATE_CODE"": ""2"", ""STATE_CODE_STOCK"": ""4"", ""STOCK_TYPE"": ""1""}"
